ts,close,next_close,close_position,body_signed,volume_z,range_z,streak,p_up,side,regime,confidence,stake,actual,result,pnl,equity
1774261800,68408.0,68530.98,0.661673,-0.219892,-1.1425,-0.8883,-2,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,294.0
1774262700,68530.98,70944.08,0.843963,0.57419,-1.1835,-0.707,1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,294.0
1774263600,70944.08,70697.0,0.815567,0.813066,33.4767,16.2733,2,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,294.0
1774264500,70697.0,70650.9,0.431177,-0.25548,1.2767,0.859,-1,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,293.0
1774265400,70650.9,70103.4,0.326724,-0.056673,0.3257,0.5313,-2,0.5,SKIP,neutral,0.5,0.0,DOWN,,0.0,293.0
1774266300,70103.4,69966.0,0.120313,-0.808834,0.6093,0.3126,-3,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,292.0
1774267200,69966.0,70327.12,0.514893,-0.223633,0.3829,0.1743,-4,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,292.0
1774268100,70327.12,70692.01,0.703844,0.656606,-0.1882,0.0569,1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,292.0
1774269000,70692.01,70719.26,0.879867,0.599005,0.0353,0.1382,2,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,292.0
1774269900,70719.26,70726.72,0.552415,0.088936,-0.2076,-0.3685,3,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,292.0
1774270800,70726.72,70796.0,0.505891,0.023883,-0.2213,-0.371,4,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,292.0
1774271700,70796.0,71204.39,0.417064,0.412774,-0.2813,-0.6087,5,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,292.0
1774272600,71204.39,71473.97,0.742442,0.511844,0.5977,0.4468,6,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,292.0
1774273500,71473.97,71524.01,0.80002,0.456598,1.0497,0.0578,7,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,292.0
1774274400,71524.01,71346.22,0.344023,0.114377,2.9224,-0.2269,8,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,292.0
1774275300,71346.22,71368.78,0.109235,-0.389899,0.1758,-0.2108,-1,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,293.0
1774276200,71368.78,71448.24,0.528461,0.066193,-0.298,-0.4269,1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,293.0
1774277100,71448.24,71364.01,0.842706,0.192285,-0.3983,-0.3045,2,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,293.0
1774278000,71364.01,70882.3,0.060878,-0.245819,-0.4357,-0.4458,-1,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,292.0
1774278900,70882.3,70645.41,0.04638,-0.913402,-0.3195,-0.123,-2,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,291.0
1774279800,70645.41,70104.0,0.231975,-0.626097,-0.2675,-0.4078,-3,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,290.0
1774280700,70104.0,70510.01,0.03695,-0.703413,0.0837,0.2533,-4,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,291.0
1774281600,70510.01,70201.03,0.938542,0.931066,-0.5294,-0.3806,1,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,291.0
1774282500,70201.03,70438.83,0.021786,-0.874208,-0.8249,-0.8607,-1,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,292.0
1774283400,70438.83,70549.0,0.845086,0.64123,-0.9068,-0.707,1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,292.0
1774284300,70549.0,70611.94,0.435813,0.331837,-0.9268,-0.8737,2,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,292.0
1774285200,70611.94,70509.98,0.589876,0.230372,-0.6682,-1.1638,3,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,292.0
1774286100,70509.98,70868.0,0.552801,-0.330385,-0.7864,-0.8268,-1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,292.0
1774287000,70868.0,71067.48,0.653286,0.635915,-0.3389,0.8712,1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,292.0
1774287900,71067.48,70952.32,0.827808,0.771713,-0.6784,-1.0695,2,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,292.0
1774288800,70952.32,70869.58,0.237189,-0.433291,-0.4459,-0.993,-1,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,291.0
1774289700,70869.58,71031.76,0.069411,-0.43607,-0.5179,-1.4453,-2,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,292.0
1774290600,71031.76,71074.81,0.576015,0.575944,-0.7134,-0.8828,1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,292.0
1774291500,71074.81,70921.52,0.516408,0.185153,-0.7078,-1.2125,2,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,292.0
1774292400,70921.52,71018.81,0.156889,-0.419639,-0.2213,-0.0866,-1,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,293.0
1774293300,71018.81,70891.01,0.799978,0.35911,-1.0522,-0.7891,1,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,293.0
1774294200,70891.01,70660.88,0.26793,-0.558225,-1.4528,-1.0394,-1,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,292.0
1774295100,70660.88,70777.98,0.126353,-0.630614,0.4118,0.0515,-2,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,293.0
1774296000,70777.98,70787.53,0.982046,0.473514,-0.0959,-0.8192,1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,293.0
1774296900,70787.53,70927.26,0.753807,0.104635,-1.2249,-1.9323,2,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,293.0
1774297800,70927.26,70901.44,0.790285,0.720518,-0.9783,-0.9706,3,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,293.0
1774298700,70901.44,70815.84,0.576138,-0.294514,-1.2437,-1.6379,-1,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,293.0
1774299600,70815.84,70875.92,0.061453,-0.471781,-1.4823,-0.9723,-2,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,294.0
1774300500,70875.92,70922.17,0.588962,0.588962,-1.7777,-1.6481,1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,294.0
1774301400,70922.17,70840.26,0.503917,0.369763,-1.2839,-1.249,2,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,294.0
1774302300,70840.26,70702.97,0.190954,-0.513832,-1.4381,-0.8136,-1,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,293.0
1774303200,70702.97,70618.03,0.474722,-0.405895,-0.4954,0.9056,-2,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,292.0
1774304100,70618.03,70702.95,0.297252,-0.678543,-1.1417,-1.0608,-3,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,293.0
1774305000,70702.95,70752.28,0.999955,0.379192,-0.018,-0.086,1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,293.0
1774305900,70752.28,70526.01,0.787279,0.383116,-0.412,-1.0524,2,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,293.0
1774306800,70526.01,70690.0,0.032977,-0.836519,-0.5266,0.7088,-1,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,294.0
1774307700,70690.0,70745.08,0.993756,0.525104,0.1963,1.1952,1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,294.0
1774308600,70745.08,70874.23,0.788202,0.299739,-1.0054,-0.3732,2,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,294.0
1774309500,70874.23,70760.51,0.629202,0.452761,0.5721,0.8473,3,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,294.0
1774310400,70760.51,70700.26,0.022048,-0.35364,0.4931,1.2157,-1,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,293.0
1774311300,70700.26,70568.71,0.386139,-0.337025,0.0346,-0.3926,-2,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,292.0
1774312200,70568.71,70659.55,0.532256,-0.412163,0.242,1.3273,-3,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,292.0
1774313100,70659.55,70546.93,0.415189,0.380737,-0.9549,0.3036,1,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,292.0
1774314000,70546.93,70813.98,0.276683,-0.549366,-0.0638,-0.0088,-1,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,293.0
1774314900,70813.98,70376.27,0.867957,0.707792,-0.3547,2.1727,1,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,293.0
1774315800,70376.27,70495.99,0.204815,-0.710038,3.7837,4.7417,-1,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,294.0
1774316700,70495.99,70439.3,0.6704,0.6704,-0.6929,-0.5014,1,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,294.0
1774317600,70439.3,70544.37,0.125623,-0.201744,0.2801,0.3216,-1,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,295.0
1774318500,70544.37,70506.51,0.680105,0.481884,-0.7906,-0.2635,1,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,295.0
1774319400,70506.51,70423.78,0.589784,-0.137453,-0.8426,0.1899,-1,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,295.0
1774320300,70423.78,70481.03,0.122991,-0.478374,-0.8455,-0.8302,-2,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,296.0
1774321200,70481.03,70516.65,0.740408,0.38672,-0.3229,-1.0751,1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,296.0
1774322100,70516.65,70461.99,0.60032,0.299781,-1.2123,-1.245,2,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,296.0
1774323000,70461.99,70521.97,0.477586,-0.435226,-1.4793,-1.1751,-1,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,297.0
1774323900,70521.97,70612.82,0.777091,0.501128,-1.5194,-1.1483,1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,297.0
1774324800,70612.82,70501.11,0.513558,0.386136,1.0436,-0.1076,2,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,297.0
1774325700,70501.11,70311.15,0.02639,-0.823456,-0.4326,-0.9818,-1,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,296.0
1774326600,70311.15,70354.98,0.161695,-0.838305,1.1465,-0.0896,-2,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,297.0
1774327500,70354.98,70132.76,0.661382,0.223451,0.0786,-0.3793,1,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,297.0
1774328400,70132.76,70159.66,0.0,-0.987425,0.209,-0.0834,-1,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,298.0
1774329300,70159.66,70306.62,0.268522,0.116073,-0.2059,0.0193,1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,298.0
1774330200,70306.62,70264.0,0.725766,0.613509,-0.6176,0.0661,2,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,298.0
1774331100,70264.0,70333.6,0.305966,-0.310483,-1.5009,-0.84,-1,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,299.0
1774332000,70333.6,70358.87,0.681642,0.457804,-0.5603,-0.6465,1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,299.0
1774332900,70358.87,70446.92,0.416739,0.181851,0.0494,-0.7343,2,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,299.0
1774333800,70446.92,70517.08,0.698089,0.698089,-0.339,-0.7758,3,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,299.0
1774334700,70517.08,70809.57,0.754129,0.493147,-0.7624,-0.8002,4,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,299.0
1774335600,70809.57,70905.42,0.803444,0.662792,0.806,4.8776,5,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,299.0
1774336500,70905.42,70893.98,0.597703,0.407699,1.2152,0.5971,6,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,299.0
1774337400,70893.98,71272.0,0.528303,-0.064952,1.0513,-0.1996,-1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,299.0
1774338300,71272.0,71106.5,0.797234,0.655125,3.7151,5.3607,1,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,299.0
1774339200,71106.5,70896.81,0.181465,-0.607206,0.2713,0.5908,-1,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,298.0
1774340100,70896.81,71048.0,0.25106,-0.723044,-0.3982,0.6908,-2,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,299.0
1774341000,71048.0,70944.41,0.933786,0.675498,-0.2421,0.0236,1,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,299.0
1774341900,70944.41,70851.01,0.371213,-0.471249,-0.9731,-0.0578,-1,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,298.0
1774342800,70851.01,70993.08,0.030199,-0.542424,-0.6477,-0.5554,-2,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,299.0
1774343700,70993.08,71222.45,0.848283,0.733643,-0.9804,-0.3211,1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,299.0
1774344600,71222.45,71303.34,0.973574,0.833739,-0.7546,0.4209,2,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,299.0
1774345500,71303.34,71250.51,0.750954,0.371891,1.3394,-0.1496,3,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,299.0
1774346400,71250.51,71099.71,0.386598,-0.469517,-0.5885,-1.1575,-1,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,298.0
1774347300,71099.71,71232.66,0.04888,-0.95112,-0.1464,-0.6465,-2,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,299.0
1774348200,71232.66,71258.01,0.844433,0.704931,0.2463,-0.3327,1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,299.0
1774349100,71258.01,71107.12,0.916952,0.188982,-0.256,-0.8046,2,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,299.0
1774350000,71107.12,71053.2,0.486699,-0.513301,-0.0878,0.6509,-1,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,298.0
1774350900,71053.2,71228.15,0.615342,-0.299722,-0.9121,-0.4515,-2,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,298.0
1774351800,71228.15,71139.99,0.735814,0.606791,-0.8764,0.5238,1,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,298.0
1774352700,71139.99,71053.21,0.434907,-0.300528,-0.3504,0.5053,-1,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,297.0
1774353600,71053.21,71069.89,0.454602,-0.412315,-0.1853,-0.3513,-2,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,298.0
1774354500,71069.89,70878.06,0.768933,0.140203,-0.8145,-1.2321,1,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,298.0
1774355400,70878.06,70948.79,0.186782,-0.813218,0.4674,0.0618,-1,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,299.0
1774356300,70948.79,70814.0,0.564052,0.43793,-0.2411,-0.7331,1,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,299.0
1774357200,70814.0,70581.53,0.44033,-0.319923,5.044,3.6099,-1,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,298.0
1774358100,70581.53,70303.82,0.104297,-0.768979,3.3672,1.1364,-2,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,297.0
1774359000,70303.82,70084.01,0.111317,-0.525926,14.1968,4.1882,-3,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,296.0
1774359900,70084.01,69824.44,0.297275,-0.440086,3.8113,2.6528,-4,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,295.0
1774360800,69824.44,69963.04,0.160961,-0.34887,2.1296,4.3066,-5,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,296.0
1774361700,69963.04,69812.98,0.686195,0.462941,1.6276,0.1379,1,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,296.0
1774362600,69812.98,69834.62,0.23953,-0.387702,0.935,0.6711,-1,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,297.0
1774363500,69834.62,69925.62,0.643758,0.038421,2.5919,1.7548,1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,297.0
1774364400,69925.62,70002.0,0.512559,0.424064,0.384,-0.5497,2,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,297.0
1774365300,70002.0,70024.9,0.366677,0.212173,1.1017,0.3017,3,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,297.0
1774366200,70024.9,69842.11,0.689035,0.054981,-0.2238,0.602,4,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,297.0
1774367100,69842.11,69880.04,0.047326,-0.537982,-0.4954,0.0457,-1,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,298.0
1774368000,69880.04,69776.21,0.775349,0.247488,-0.3438,-1.2664,1,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,298.0
1774368900,69776.21,69544.9,0.422376,-0.291436,-0.2232,0.1315,-1,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,297.0
1774369800,69544.9,69447.0,0.435912,-0.482006,0.3841,0.8958,-2,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,296.0
1774370700,69447.0,69203.61,0.32792,-0.446624,-0.2108,-0.8821,-3,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,295.0
1774371600,69203.61,69147.3,0.2901,-0.608475,0.9806,0.3181,-4,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,294.0
1774372500,69147.3,68918.2,0.401573,-0.291324,-0.5031,-1.0945,-5,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,293.0
1774373400,68918.2,69203.48,0.057875,-0.552461,0.2616,0.346,-6,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,294.0
1774374300,69203.48,69320.7,0.92007,0.83464,0.1249,-0.2136,1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,294.0
1774375200,69320.7,69373.97,0.893911,0.550742,-0.2938,-1.2366,2,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,294.0
1774376100,69373.97,69491.43,0.642854,0.23919,-0.6473,-1.0535,3,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,294.0
1774377000,69491.43,69394.64,0.41271,0.299185,-0.2192,0.1757,4,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,294.0
1774377900,69394.64,69608.18,0.099849,-0.609355,-1.6162,-1.4469,-1,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,295.0
1774378800,69608.18,69506.01,0.957105,0.955137,-0.7413,-0.8436,1,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,295.0
1774379700,69506.01,69407.62,0.118397,-0.549597,-1.0984,-1.1898,-1,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,294.0
1774380600,69407.62,69334.0,0.414467,-0.557324,-0.6434,-1.1842,-2,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,293.0
1774381500,69334.0,69375.7,0.578133,-0.421867,-0.1275,-1.0883,-3,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,293.0
1774382400,69375.7,69976.02,1.0,0.326061,-1.2802,-1.4979,1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,293.0
1774383300,69976.02,70027.96,0.667571,0.667571,1.523,5.7972,2,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,293.0
1774384200,70027.96,70066.38,0.395367,0.206013,-0.6963,-0.3034,3,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,293.0
1774385100,70066.38,69963.17,0.568156,0.113113,-0.6997,0.254,4,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,293.0
1774386000,69963.17,70027.13,0.265503,-0.346342,-1.2862,0.0103,-1,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,294.0
1774386900,70027.13,70247.41,0.779471,0.3075,-1.5312,-0.5693,1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,294.0
1774387800,70247.41,70294.99,0.673555,0.590436,-1.6644,0.4571,2,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,294.0
1774388700,70294.99,70509.21,0.621577,0.228552,-1.5895,-0.5026,3,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,294.0
1774389600,70509.21,70210.01,0.878826,0.563322,-0.5274,0.5478,4,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,294.0
1774390500,70210.01,70258.0,0.134183,-0.843435,-0.5284,0.4,-1,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,295.0
1774391400,70258.0,70284.96,0.815207,0.260829,-0.8248,-0.6952,1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,295.0
1774392300,70284.96,70508.02,0.483318,0.182088,-1.324,-0.8478,2,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,295.0
1774393200,70508.02,70719.09,0.858066,0.673897,-0.6221,0.3341,3,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,295.0
1774394100,70719.09,70638.95,0.927604,0.79174,0.1268,-0.0935,4,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,295.0
1774395000,70638.95,70533.49,0.0,-0.462142,2.793,-0.6763,-1,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,294.0
1774395900,70533.49,70698.55,0.179272,-0.650586,-1.2023,-0.6796,-2,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,295.0
1774396800,70698.55,70638.49,0.846437,0.683026,-0.7593,-0.194,1,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,295.0
1774397700,70638.49,70900.13,0.602982,-0.366958,-0.7952,-0.6779,-1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,295.0
1774398600,70900.13,70809.67,0.808566,0.468671,1.4753,1.7409,1,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,295.0
1774399500,70809.67,70777.81,0.234726,-0.434486,-0.7628,-0.4846,-1,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,294.0
1774400400,70777.81,70730.19,0.367362,-0.118703,-0.3273,-0.148,-2,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,293.0
1774401300,70730.19,70712.0,0.496747,-0.295025,-0.6234,-0.8291,-3,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,292.0
1774402200,70712.0,70644.0,0.63121,-0.095833,-1.0132,-0.7411,-4,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,292.0
1774403100,70644.0,70579.92,0.021607,-0.457728,-1.3168,-1.1076,-5,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,291.0
1774404000,70579.92,70556.74,0.391265,-0.389805,-1.0357,-0.8479,-6,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,290.0
